-6.258365996855384805e-03 5.647626391796119194e-03 1.497583865781120308e-02 2.128256014588309278e-02 2.466885854804601319e-02 2.534980544333422653e-02 2.367806023618283101e-02 2.020800472824125366e-02 1.563265366209412241e-02 1.077292581062073117e-02 6.483857887590397003e-03 3.254682590681490326e-03 8.508443708513394521e-04 -1.513660855906237166e-03 -4.652629458784245109e-03 -9.057131051944914898e-03 -1.481153288441434263e-02 -2.154945989180151802e-02 -2.843419346636746892e-02 -3.433560496167761128e-02 -3.823444909583475354e-02 -3.964592940245628000e-02 -3.873181765123852316e-02 -3.591563115168377313e-02 -3.125322613241052205e-02 -2.414865634011621395e-02 -1.376766272271530075e-02 1.526795604729882985e-04 1.676508157384231507e-02 3.427352628874484608e-02 5.074178238405267077e-02 6.508459150508073832e-02 7.759640038390124006e-02 8.967683310193098889e-02 1.029943784747170410e-01 1.185720099640138470e-01 1.361835059080954702e-01 1.543762209202118596e-01 1.711782335897707175e-01 1.849929019899135274e-01 1.949888723153195835e-01 2.008553514869045598e-01 2.024859862708954794e-01 2.001373366711061419e-01 1.948509983824872061e-01 1.883629652164942880e-01 1.821982922087524159e-01 1.766466509485028757e-01 1.705456112353233022e-01 1.620543046856527947e-01 1.498320350801372047e-01 1.338804940623620487e-01 1.156299041695476176e-01 9.730335287536694133e-02 8.093605130755661403e-02 6.756244990168022713e-02 5.698737929969135280e-02 4.822361851278238881e-02 4.028838731952743418e-02 3.286294705652105519e-02 2.642586712290006384e-02 2.185719933669299370e-02 1.992164881275202554e-02 2.100369980629388303e-02 2.502814015405638651e-02 3.130220381286010628e-02 3.834573846750161108e-02 4.410333486315827500e-02 4.665354722515332314e-02 4.493904403696540734e-02 3.900355739901970736e-02 2.976917461693948802e-02 1.867843178903369136e-02 7.300911934684311058e-03 -3.148908021728668953e-03 -1.221418019047842453e-02 -2.015589196038366018e-02 -2.739523113553345504e-02 -3.392089944174811467e-02 -3.918742814728638779e-02 -4.237915475048346925e-02 -4.256830154339057842e-02 -3.883022862899744576e-02 -3.076033686785498850e-02 -1.919661025041265526e-02
2.443582391929626646e-02 2.613223185240685573e-02 2.794715917029734487e-02 2.924753463499641520e-02 2.918358157230458577e-02 2.712801376272257203e-02 2.287978703619614890e-02 1.671617178751268890e-02 9.399059636195122164e-03 2.054168532454747707e-03 -4.162107900985708743e-03 -8.500858665155621580e-03 -1.090114702528955856e-02 -1.191971429955765958e-02 -1.239349102679871556e-02 -1.311450314917676427e-02 -1.464498289088257341e-02 -1.713228699637901406e-02 -2.008390238735351802e-02 -2.240975835648442022e-02 -2.297120627384149905e-02 -2.131296422151922332e-02 -1.796800880431791494e-02 -1.416317461695865317e-02 -1.127578718145316045e-02 -1.031179626692781126e-02 -1.140850318911632369e-02 -1.355761912290207385e-02 -1.497347554977012177e-02 -1.408522577411398281e-02 -1.043139309880915244e-02 -4.753867832257637101e-03 1.671617703867104817e-03 7.861559483817771171e-03 1.358114691385707735e-02 1.929071843901371958e-02 2.570407993273892203e-02 3.321838560237305726e-02 4.156508783867507439e-02 4.988680350727588142e-02 5.706674367198731612e-02 6.202283662333844816e-02 6.399013624198873762e-02 6.290910835716918836e-02 5.963796314349384398e-02 5.556249315209411954e-02 5.174043739868162267e-02 4.830064630913053630e-02 4.464701276516790801e-02 4.022656679830782789e-02 3.503590728823056250e-02 2.939073852132216558e-02 2.344821794775256429e-02 1.722912104001520645e-02 1.099784859875298747e-02 5.234404480289672409e-03 1.268801822807883145e-04 -4.626788577331992711e-03 -9.306680180116261650e-03 -1.354485492241161264e-02 -1.634446549725196429e-02 -1.676153911488861836e-02 -1.459551148988425841e-02 -1.047122576310098238e-02 -5.340030359031243054e-03 1.627108507124063074e-05 5.096782525567934881e-03 9.636510345238658015e-03 1.367891640261355811e-02 1.753069653629974606e-02 2.130250113640137083e-02 2.440367611535204304e-02 2.573456031648198306e-02 2.461988371351287591e-02 2.154313417258719304e-02 1.785935008365443707e-02 1.481558402481345654e-02 1.292028643391316366e-02 1.214401426030228305e-02 1.243083924924150152e-02 1.381212967420275724e-02 1.610769356025627819e-02 1.875570278943026331e-02 2.110330099476148344e-02 2.289851976836050282e-02
1.667759453858599916e-02 1.272823689160933192e-02 8.087235212924124422e-03 3.324449641848520667e-03 -1.274056734142775624e-03 -5.858910456142263010e-03 -1.045178160066775365e-02 -1.442619678743365871e-02 -1.669629595005236652e-02 -1.644940127364945617e-02 -1.371152109467618264e-02 -9.247136571388306012e-03 -3.998236267467980554e-03 1.326750288696451098e-03 6.286834956314397288e-03 1.068421674820247726e-02 1.464703119573570848e-02 1.849025730227382355e-02 2.218048017353084489e-02 2.494433656850342934e-02 2.568794031809795361e-02 2.398988354507231024e-02 2.062081352388017014e-02 1.700474229904744283e-02 1.423029190070243186e-02 1.262551589303891400e-02 1.211086602780513631e-02 1.265149809984863691e-02 1.421232206304389421e-02 1.638895290874205213e-02 1.831032231716636649e-02 1.911256468565388986e-02 1.869955140318750944e-02 1.813144806826608862e-02 1.916403218520989354e-02 2.319450794590272036e-02 3.044430648049362489e-02 3.994475692111112974e-02 5.016201729875637005e-02 5.970351548560701160e-02 6.764193029530665702e-02 7.336653610021717786e-02 7.633571805572413049e-02 7.620520507166717028e-02 7.327300407525959292e-02 6.862506136204055140e-02 6.359020313330628060e-02 5.895185183012000008e-02 5.476935265748419934e-02 5.098652468371830254e-02 4.802783999041698726e-02 4.661745792354207024e-02 4.703246597516285571e-02 4.862212612257066358e-02 5.009287293288250398e-02 5.032711742798971766e-02 4.903871724366599266e-02 4.669384690438953267e-02 4.381555580065472216e-02 4.044249862784596306e-02 3.631445333239408796e-02 3.143547470897376656e-02 2.625352347538595019e-02 2.135214245496002208e-02 1.717844781401491397e-02 1.406163708683889381e-02 1.229997694466600927e-02 1.210596328805708596e-02 1.340190815648507026e-02 1.563394828282731186e-02 1.795355410245924599e-02 1.989371513913904335e-02 2.196174087017331231e-02 2.533911490180532772e-02 3.073661900260401050e-02 3.746298519510123798e-02 4.362449164885623398e-02 4.722499154725279952e-02 4.718986928887158178e-02 4.371827083318383100e-02 3.804954551570568361e-02 3.188276736159970093e-02 2.662556337466364179e-02 2.277490314456866866e-02 1.980130816220903450e-02
1.973708954157028100e-02 1.768754278480803507e-02 1.509935506422520508e-02 1.295498107802270198e-02 1.201668263021569288e-02 1.259987517396344951e-02 1.445597132417485685e-02 1.683120875160471624e-02 1.896439172283540323e-02 2.084249756574494544e-02 2.341613794959718914e-02 2.779167631518789094e-02 3.403458909855239939e-02 4.075139022651922543e-02 4.584101017840417486e-02 4.767654910557391629e-02 4.581405804661658338e-02 4.101325142284186626e-02 3.481672679113766156e-02 2.893356053600474459e-02 2.470599072210143826e-02 2.293071592300589129e-02 2.395469782839266745e-02 2.766439457149068304e-02 3.326712833210269948e-02 3.930813015332657034e-02 4.434121988772537354e-02 4.791461784237625171e-02 5.092496512050889018e-02 5.479764354163915024e-02 6.011046226858501873e-02 6.598331643019997306e-02 7.090347334486492292e-02 7.418460811585202153e-02 7.661442915307171975e-02 7.980524698243032788e-02 8.506398115790610170e-02 9.271128927186142454e-02 1.020330901425302167e-01 1.116452353972487710e-01 1.200738198656134681e-01 1.262767345236877892e-01 1.298108740770168301e-01 1.306731367850435532e-01 1.291554069083094836e-01 1.259134044945478537e-01 1.220336953148031672e-01 1.187607456160242048e-01 1.169063635444237970e-01 1.163408650020041346e-01 1.159465299517789261e-01 1.141370477149892398e-01 1.097141565559389131e-01 1.025320325143051908e-01 9.348120190845976563e-02 8.382981663143636297e-02 7.448387398296667239e-02 6.573455620977149139e-02 5.761968518183244181e-02 5.052615730340700995e-02 4.544998244278476707e-02 4.360383595809833729e-02 4.562162566827417803e-02 5.092638484225298079e-02 5.767522978271282658e-02 6.335145639230038705e-02 6.577423099618036340e-02 6.405322922163887711e-02 5.892741912361156020e-02 5.218139873075025581e-02 4.545733032391217898e-02 3.937204171880030745e-02 3.366103478440238272e-02 2.804639241472114963e-02 2.282790378724787114e-02 1.867783996056425130e-02 1.604292267642110428e-02 1.481597188738642025e-02 1.451192801584799338e-02 1.470458298279996197e-02 1.531289482369500854e-02 1.647766917393359357e-02 1.813902084204687543e-02 1.974881575682744042e-02 2.046982711160714660e-02
-2.033640634333620106e-03 -6.598333277844274126e-03 -1.008388246301543736e-02 -1.214945207271580542e-02 -1.304169884575051043e-02 -1.296890186044592427e-02 -1.176200074311572509e-02 -9.027116941943056500e-03 -4.573278994129407332e-03 1.231772003157597349e-03 7.500100142188824079e-03 1.330322554010512741e-02 1.820956803154363118e-02 2.236262673761032702e-02 2.598703621686162049e-02 2.881052784258554197e-02 3.003647088807066823e-02 2.896834187871113672e-02 2.573030902027456310e-02 2.141178193223809006e-02 1.745558684512528783e-02 1.478452618783793714e-02 1.340543982351464873e-02 1.272284380196068466e-02 1.210219813962004967e-02 1.119603581283059104e-02 1.003384672158523505e-02 9.046818263422634274e-03 8.954918023749317696e-03 1.040623047558346913e-02 1.355863454673862135e-02 1.793530777261309606e-02 2.267451525854087546e-02 2.702913522033388929e-02 3.081918573178232465e-02 3.450504143415672464e-02 3.878146691204286539e-02 4.401899090326956421e-02 5.000012588237606054e-02 5.604368908846411174e-02 6.128736733370541284e-02 6.494925495977448004e-02 6.653057408726767430e-02 6.593183965273846647e-02 6.347490498515014068e-02 5.985040081050992805e-02 5.592426315588590324e-02 5.233589301371401048e-02 4.910343557636388800e-02 4.566970196952076233e-02 4.148655443029020812e-02 3.661794530524320468e-02 3.177705832265034086e-02 2.781443512822417280e-02 2.512067069674820199e-02 2.331782894542491075e-02 2.142845930005599780e-02 1.853291189827905444e-02 1.450522386999099876e-02 1.016937297666922931e-02 6.693198412078132063e-03 4.775020595791286578e-03 4.302653947133774220e-03 4.640324669421471739e-03 5.191068364662015933e-03 5.806041135277391352e-03 6.833149202235466388e-03 8.832535726156149833e-03 1.214161283792525303e-02 1.656834385610625113e-02 2.143817218210033668e-02 2.592981470449416334e-02 2.937083205155032947e-02 3.128140677833485955e-02 3.129340098392350417e-02 2.918933476561267823e-02 2.512058296951768036e-02 1.981240512296621528e-02 1.447912736657491761e-02 1.035979765738734119e-02 8.103049650123230613e-03 7.385670485936601283e-03 7.030623843415306946e-03 5.640524716865364004e-03 2.472213310602030655e-03
-1.138129179822067920e-03 3.633879751091826770e-03 4.267240752367466340e-03 1.560180927637370334e-03 -2.524445136534671317e-03 -6.535622235467906938e-03 -1.027302691078630509e-02 -1.421466068186410560e-02 -1.851215578991542710e-02 -2.254910629574143066e-02 -2.532857274484054400e-02 -2.624429124439230793e-02 -2.560437682539695725e-02 -2.451875924783260621e-02 -2.419836900778969679e-02 -2.518663632118566670e-02 -2.713732224685622835e-02 -2.921313000802177803e-02 -3.063541708924076915e-02 -3.103132368307737546e-02 -3.057993806836320147e-02 -2.993783019263110759e-02 -2.984455699670646167e-02 -3.058699866832665509e-02 -3.173249741344136288e-02 -3.231639034674049782e-02 -3.134311678406483809e-02 -2.838082614409530649e-02 -2.396833000930655502e-02 -1.948082779317220764e-02 -1.641862892842344337e-02 -1.560800413167352449e-02 -1.682845399533087691e-02 -1.894920188965764501e-02 -2.040588839904628263e-02 -1.982114273711931690e-02 -1.649345151090948064e-02 -1.054782479266614184e-02 -2.860747461616316642e-03 5.050128385097388956e-03 1.132050172138019534e-02 1.447028898401409025e-02 1.425390880620905527e-02 1.178630032347264926e-02 8.614773815112632821e-03 5.571749542567645298e-03 2.513385571197828978e-03 -1.002547459612970629e-03 -5.010842808374908405e-03 -9.075381854596746220e-03 -1.267835247689502384e-02 -1.552871771544867517e-02 -1.761585212059482361e-02 -1.917679948699359607e-02 -2.063995368736645797e-02 -2.247253816784597694e-02 -2.502166108585231891e-02 -2.851199413737478400e-02 -3.309333028021167744e-02 -3.867850636050815943e-02 -4.465680624275159688e-02 -4.993367646703412294e-02 -5.346349864625139781e-02 -5.481275217290344087e-02 -5.422168527760513196e-02 -5.220238536800374946e-02 -4.913219440434081486e-02 -4.518089558881352441e-02 -4.057144826467267568e-02 -3.591545629009165047e-02 -3.225755517247184262e-02 -3.063792268885168202e-02 -3.142555220936236321e-02 -3.397464510166024049e-02 -3.693209848502748693e-02 -3.896500208351577621e-02 -3.935408556720544626e-02 -3.811004189689323057e-02 -3.572360403968015408e-02 -3.283079723514698706e-02 -2.987129166343474931e-02 -2.671736152173446663e-02 -2.255280459802129489e-02 -1.647960252457316213e-02 -8.705341516368118523e-03
4.062446485600170604e-02 3.975234024526025367e-02 3.879992614561014741e-02 3.735560731356627612e-02 3.527410195594060660e-02 3.278548189439489668e-02 3.039696308469663766e-02 2.870090427966878396e-02 2.805862529249367188e-02 2.821717816366896975e-02 2.824270269774553643e-02 2.705820623668367744e-02 2.422299928428403235e-02 2.023617568070843614e-02 1.611057807047946641e-02 1.267973742124452186e-02 1.026164350273740464e-02 8.818866340925766642e-03 8.272993389802639139e-03 8.671535702419051056e-03 1.017333839693586664e-02 1.290617662526999734e-02 1.681582906970284508e-02 2.168364745401060029e-02 2.725341281219717179e-02 3.319969966563755814e-02 3.898024332831053623e-02 4.393543486905773093e-02 4.763565450602463835e-02 5.000800395913175544e-02 5.109792553212783722e-02 5.091030909809169530e-02 4.958491416518914091e-02 4.757270362805078590e-02 4.550921504618013480e-02 4.394509396181694311e-02 4.321472862093247991e-02 4.349084505591742367e-02 4.488364807114082061e-02 4.741664764087934192e-02 5.082321468475218401e-02 5.431908282770818441e-02 5.664712496951693904e-02 5.654459186123455411e-02 5.341259546168204697e-02 4.774875447882336726e-02 4.103013467835078809e-02 3.503640997471153123e-02 3.094397821590132852e-02 2.878902624630348683e-02 2.773352002826568602e-02 2.688226370825578040e-02 2.590070925995682782e-02 2.500468386809312493e-02 2.458150156529562841e-02 2.493389840701140669e-02 2.633160939655601260e-02 2.915016723047202454e-02 3.374584326745209278e-02 4.000709417599763312e-02 4.696895698895136445e-02 5.295308632127579407e-02 5.627702445243992074e-02 5.608896712743868113e-02 5.278112421907941998e-02 4.776729339860737167e-02 4.285954269949607265e-02 3.965923216859022077e-02 3.916448481144141347e-02 4.150477289798866487e-02 4.578336135491600095e-02 5.028851709093060118e-02 5.318905085104953107e-02 5.330960667458484181e-02 5.051721671831452959e-02 4.572334705877646732e-02 4.063968637760124319e-02 3.714886163508342859e-02 3.635257921752275967e-02 3.796111380043922651e-02 4.059204665891285452e-02 4.270729181380915340e-02 4.344657180133435631e-02 4.288996663490487332e-02 4.172735385523303892e-02
3.082972718706980877e-02 3.063804071830577083e-02 3.194180844064774261e-02 3.354189635284473420e-02 3.464629841056782178e-02 3.511997963504948084e-02 3.538516317932288019e-02 3.599475171950450997e-02 3.706433637077586468e-02 3.790616874313820078e-02 3.723202534472253022e-02 3.399615275884965149e-02 2.832630852185982762e-02 2.165243304471059504e-02 1.575951499920943272e-02 1.159982918210641749e-02 8.967488056434679000e-03 7.154893528394055784e-03 5.692649799734829721e-03 4.448157339002931955e-03 3.327143822064219068e-03 2.246933121345631463e-03 1.471283217258386724e-03 1.710001422061651092e-03 3.587615302319019806e-03 6.929252188811099895e-03 1.063969363212515645e-02 1.332938545147007228e-02 1.410932084647272163e-02 1.297661927216471091e-02 1.075315575249429813e-02 8.876250044763249122e-03 9.161266955529160511e-03 1.336016986687669182e-02 2.247325321517232299e-02 3.623710237324331146e-02 5.326955508943206213e-02 7.172621813480059560e-02 8.980844668405350839e-02 1.057945588034059775e-01 1.180016586855934663e-01 1.252190789065975585e-01 1.274308611360847610e-01 1.259558823156943230e-01 1.225208532449312687e-01 1.179780854506076726e-01 1.119149939655391807e-01 1.034987534954846938e-01 9.259954267259949690e-02 8.008796980138052635e-02 6.726223323439212143e-02 5.521499718309061389e-02 4.467934854623422519e-02 3.613959682697361064e-02 2.980160709350661297e-02 2.544192813691163735e-02 2.244401994151061508e-02 2.006908275562868660e-02 1.766767343810785040e-02 1.469844989605669644e-02 1.077764721799643645e-02 5.876427580883800302e-03 4.112773931223249893e-04 -4.974297755459965338e-03 -9.710707427129684766e-03 -1.334477569614398763e-02 -1.539695334197092869e-02 -1.543711617806052712e-02 -1.345443739794689904e-02 -1.000560089014012645e-02 -5.714233398303421481e-03 -5.373336887712269836e-04 6.304278002047635464e-03 1.550423401789081945e-02 2.676867199117261703e-02 3.872115918185542460e-02 4.958356193933317890e-02 5.788771326123012817e-02 6.271247849056117707e-02 6.361695286170677976e-02 6.065791486028153379e-02 5.455271053146483473e-02 4.675200228353409981e-02 3.917854894881554056e-02 3.358272645698874570e-02
-2.719960061172123703e-02 -2.477423551827520609e-02 -1.887826093832378413e-02 -9.656919115907098075e-03 2.311566494062323746e-03 1.630680159762111156e-02 3.140339176786668962e-02 4.646975034874144261e-02 6.052218949398344844e-02 7.304336021662435896e-02 8.383775172753030192e-02 9.264922081973581136e-02 9.900893667916146890e-02 1.023637650452945691e-01 1.022865104390548452e-01 9.873546032754008939e-02 9.231671026760779331e-02 8.425365725875245959e-02 7.589768828467929884e-02 6.813410845079398426e-02 6.121462920533857210e-02 5.510741666405145900e-02 4.997045494127184961e-02 4.633330913022144781e-02 4.488117821095730792e-02 4.604447513156163796e-02 4.975353955902157843e-02 5.556492922085761593e-02 6.294227091902911131e-02 7.130907780886759639e-02 7.987724225953318768e-02 8.763904009080605850e-02 9.374563510875759398e-02 9.805277493673962563e-02 1.014183772302251069e-01 1.054607479288879324e-01 1.117658875364323512e-01 1.209190665225204908e-01 1.320199374685935290e-01 1.430865683312038672e-01 1.520517915392751163e-01 1.576190724595702142e-01 1.594323031186001549e-01 1.575677331926702007e-01 1.519123452558276133e-01 1.421058659624744591e-01 1.281171526187142584e-01 1.107987237164818201e-01 9.183062423134254193e-02 7.314822717581187517e-02 5.629285963938624598e-02 4.195638971310276105e-02 2.987955777307418209e-02 1.925432943899806765e-02 9.470943351980006669e-03 6.495427053160869168e-04 -6.468382124647330603e-03 -1.109587564460960511e-02 -1.292507552879431157e-02 -1.225409305310731431e-02 -9.698176603384215180e-03 -5.724298230918360882e-03 -4.389155785915059321e-04 6.103130881809464003e-03 1.344358842652391452e-02 2.078710619832050202e-02 2.753612456232713487e-02 3.352447680308213995e-02 3.864969097889046912e-02 4.248736889786021431e-02 4.440854519205326978e-02 4.398927402750579807e-02 4.121031079058067037e-02 3.631165855738346937e-02 2.959913675774341127e-02 2.147758520856230327e-02 1.259034172195613172e-02 3.774894383690189856e-03 -4.171249787610039825e-03 -1.070317592791827400e-02 -1.565276357155934508e-02 -1.929057633855998585e-02 -2.219252937242896170e-02 -2.478264756178916867e-02 -2.679664469669678153e-02
-8.060257056891766830e-03 -5.245017965163680136e-03 -4.615363811911777324e-03 -6.252891731555626845e-03 -9.356379937281410208e-03 -1.296364699590113120e-02 -1.662628618253423479e-02 -2.046788016977726943e-02 -2.471731382754981110e-02 -2.916344402798480562e-02 -3.289404879095254863e-02 -3.454149186802361188e-02 -3.305549363233695193e-02 -2.851449221090960121e-02 -2.220369964812679911e-02 -1.583269664120099882e-02 -1.064919567612715445e-02 -7.132319855794185329e-03 -5.208574296174414524e-03 -4.588195754821181895e-03 -4.955278653554545144e-03 -5.929280077317251874e-03 -6.940059345586213450e-03 -7.328408346014775657e-03 -6.725057367341539562e-03 -5.298921777878625068e-03 -3.525925206182948385e-03 -1.700927249930135913e-03 3.020080139170159086e-04 2.855541506431579467e-03 6.272543685765932971e-03 1.067521664720598798e-02 1.604820473709755654e-02 2.231012283343530508e-02 2.935659217570401811e-02 3.714474529944859077e-02 4.574868328979692783e-02 5.517386380598972989e-02 6.497657940731452197e-02 7.413181174236771476e-02 8.144210003243458618e-02 8.615260529849366744e-02 8.819872241153701997e-02 8.796626114291064558e-02 8.591619768297682758e-02 8.237791299815079571e-02 7.751695921078190221e-02 7.140047703615468033e-02 6.416640468971220035e-02 5.621803837198612042e-02 4.819509002458240848e-02 4.062148222492322630e-02 3.351915715581014338e-02 2.636014443369713578e-02 1.842052586802815639e-02 9.337598807993908664e-03 -4.436622059415202884e-04 -9.743852788448177302e-03 -1.738540934778631114e-02 -2.300566755438206157e-02 -2.710434359828699583e-02 -3.032374422572213166e-02 -3.286634919572214986e-02 -3.466226068604182781e-02 -3.585287546152515770e-02 -3.681848995792269541e-02 -3.773152856935426541e-02 -3.832135019783587671e-02 -3.820309149058043197e-02 -3.733999938400697077e-02 -3.613613311610706924e-02 -3.518756352615765720e-02 -3.493341735300659057e-02 -3.531708750161833416e-02 -3.567522814365849809e-02 -3.515814926361467141e-02 -3.345457509493048043e-02 -3.104360244606253760e-02 -2.865437479712197935e-02 -2.658420444898432211e-02 -2.460895679459876306e-02 -2.236424566964400132e-02 -1.959253924208215550e-02 -1.613663323390774479e-02 -1.207762163477252119e-02
